,Date,Open,High,Low,Close,Adj.Close,Volume
2273,01/13/2014,18.925358,19.375,18.924286,19.133215,16.841972,378492800
2274,01/14/2014,19.222143,19.526072,19.202143,19.513929,17.17709,332561600
2275,01/15/2014,19.768572,20.007143,19.702143,19.905714,17.521961,391638800
2276,01/16/2014,19.817858,19.887501,19.702856,19.794643,17.424194,229278000
2277,01/17/2014,19.695715,19.716785,19.282143,19.309643,16.997272,426739600
2278,01/21/2014,19.321072,19.645357,19.300714,19.609644,17.261345,328526800
2279,01/22/2014,19.675358,19.903214,19.564644,19.696787,17.338057,379985200
2280,01/23/2014,19.640715,19.875,19.4575,19.863571,17.484865,403239200
2281,01/24/2014,19.785713,19.843571,19.455357,19.502501,17.167034,429354800
2282,01/27/2014,19.645357,19.814285,19.491072,19.660713,17.306301,554878800
2283,01/28/2014,18.17,18.392857,17.93107,18.089287,15.923059,1065523200
2284,01/29/2014,17.998215,18.120358,17.807858,17.883928,15.742289,502810000
2285,01/30/2014,17.947857,18.089287,17.739286,17.849285,15.711792,678501600
2286,01/31/2014,17.684999,17.911785,17.626785,17.878571,15.737575,464797200
2287,02/03/2014,17.950357,18.133215,17.832144,17.911785,15.766814,401464000
2288,02/04/2014,18.066071,18.195,17.955713,18.17107,15.995046,376681200
2289,02/05/2014,18.091429,18.402857,18.080357,18.306786,16.114508,328344800
2290,02/06/2014,18.216429,18.339287,18.13607,18.303928,16.208441,257765200
2291,02/07/2014,18.620714,18.676071,18.477858,18.559999,16.435192,370280400
2292,02/10/2014,18.523571,18.999643,18.5,18.8925,16.729624,345559200
2293,02/11/2014,18.950357,19.205357,18.910713,19.14143,16.950052,282256800
2294,02/12/2014,19.176786,19.27,19.044287,19.139999,16.94879,308100800
2295,02/13/2014,19.094999,19.458929,19.078571,19.44393,17.217926,307398000
2296,02/14/2014,19.373928,19.499287,19.32893,19.428213,17.20401,272924400
2297,02/18/2014,19.5,19.685356,19.486071,19.499643,17.267265,260251600
2298,02/19/2014,19.455357,19.531786,19.083929,19.191786,16.99465,313768000
2299,02/20/2014,19.035357,19.178572,18.892857,18.969643,16.797932,305858000
2300,02/21/2014,19.028214,19.091785,18.735714,18.758928,16.611345,278784800
2301,02/24/2014,18.683929,18.925714,18.657858,18.84107,16.684086,288909600
2302,02/25/2014,18.906429,18.913214,18.607143,18.645,16.510456,231952000
2303,02/26/2014,18.700357,18.75,18.414286,18.476786,16.361507,276217200
2304,02/27/2014,18.469286,18.885,18.430357,18.845358,16.687881,301882000
2305,02/28/2014,18.895714,19.026787,18.647142,18.794287,16.642653,371968800
2306,03/03/2014,18.693571,18.951786,18.671785,18.848572,16.690733,238781200
2307,03/04/2014,18.964287,19.022858,18.848928,18.972857,16.800783,259140000
2308,03/05/2014,18.96143,19.098213,18.897499,19.012857,16.836201,200062800
2309,03/06/2014,19.028214,19.087143,18.860714,18.955357,16.78529,185488800
2310,03/07/2014,18.967501,18.999287,18.7875,18.944286,16.775486,220729600
2311,03/10/2014,18.870001,19.047501,18.869286,18.96143,16.790663,178584000
2312,03/11/2014,19.123215,19.240713,19.02107,19.14607,16.954166,279224400
2313,03/12/2014,19.089643,19.191071,19,19.164642,16.970615,199326400
2314,03/13/2014,19.194286,19.273571,18.898571,18.951786,16.782125,257742800
2315,03/14/2014,18.885357,18.960358,18.678572,18.73893,16.593641,237199200
2316,03/17/2014,18.84643,18.9275,18.780357,18.812143,16.658472,199544800
2317,03/18/2014,18.782143,18.998928,18.757143,18.978571,16.805841,209647200
2318,03/19/2014,19.009287,19.151428,18.892857,18.973572,16.801416,224756000
2319,03/20/2014,18.924643,19.02393,18.833929,18.882143,16.720453,208398400
2320,03/21/2014,18.997499,19.0625,18.797501,19.031071,16.852335,374046400
2321,03/24/2014,19.229286,19.303572,19.109285,19.256786,17.052204,355700800
2322,03/25/2014,19.339287,19.491072,19.27107,19.463928,17.235636,282293200
2323,03/26/2014,19.518572,19.607143,19.245001,19.277857,17.070869,299768000
2324,03/27/2014,19.286428,19.339287,19.111429,19.195,16.997494,222031600
2325,03/28/2014,19.225714,19.247856,19.080357,19.173571,16.978521,200564000
2326,03/31/2014,19.258215,19.314644,19.140356,19.169287,16.974724,168669200
2327,04/01/2014,19.205713,19.352501,19.170357,19.344643,17.130005,200760000
2328,04/02/2014,19.370714,19.41,19.295,19.376785,17.15847,180420800
2329,04/03/2014,19.335358,19.375,19.201429,19.2425,17.039557,162344000
2330,04/04/2014,19.278929,19.285713,18.949286,18.99357,16.819132,275251200
2331,04/07/2014,18.857857,18.960714,18.638929,18.695356,16.555056,289850400
2332,04/08/2014,18.756786,18.790001,18.525,18.694286,16.554108,243888400
2333,04/09/2014,18.665714,18.946072,18.643572,18.940001,16.771685,206169600
2334,04/10/2014,18.952856,19.008572,18.684643,18.695715,16.555372,239652000
2335,04/11/2014,18.535713,18.672501,18.469286,18.557501,16.432985,271717600
2336,04/14/2014,18.639286,18.648571,18.471786,18.63143,16.498449,205674000
2337,04/15/2014,18.581072,18.629999,18.261786,18.498571,16.380795,266490000
2338,04/16/2014,18.501785,18.610357,18.362143,18.536072,16.414003,214765600
2339,04/17/2014,18.571428,18.848572,18.542856,18.747856,16.601542,284334400
2340,04/21/2014,18.762142,19.004999,18.712856,18.970358,16.798567,182548800
2341,04/22/2014,18.868214,18.993929,18.803572,18.989286,16.815331,202563200
2342,04/23/2014,18.895,18.968929,18.730356,18.741072,16.595535,394940000
2343,04/24/2014,20.293215,20.357143,20.026072,20.2775,17.956068,759911600
2344,04/25/2014,20.161785,20.428213,20.14143,20.42643,18.087952,390275200
2345,04/28/2014,20.457144,21.276787,20.448214,21.217501,18.788458,669485600
2346,04/29/2014,21.205,21.285,21.053928,21.154642,18.732786,337377600
2347,04/30/2014,21.165714,21.408215,21.064285,21.074642,18.661955,456640800
2348,05/01/2014,21.142857,21.242857,20.941429,21.124287,18.70591,244048000
2349,05/02/2014,21.155001,21.22143,21.061071,21.16357,18.740704,191514400
2350,05/05/2014,21.076429,21.464287,21.071428,21.462856,19.005722,287067200
2351,05/06/2014,21.492857,21.586071,21.22893,21.22893,18.798576,374564400
2352,05/07/2014,21.258928,21.331785,20.990356,21.154642,18.732786,282864400
2353,05/08/2014,21.008928,21.22893,20.942858,20.999643,18.699402,230297200
2354,05/09/2014,20.876429,20.9375,20.72607,20.912144,18.621485,291597600
2355,05/12/2014,20.981787,21.202143,20.978571,21.172501,18.853327,213208800
2356,05/13/2014,21.142857,21.23357,21.09643,21.205713,18.8829,159737200
2357,05/14/2014,21.158215,21.335714,21.133572,21.209642,18.8864,166404000
2358,05/15/2014,21.239286,21.307142,21.001429,21.029285,18.7258,230846000
2359,05/16/2014,21.022499,21.340357,20.907143,21.339643,19.002165,276256400
2360,05/19/2014,21.351786,21.690357,21.333214,21.592501,19.227316,317755200
2361,05/20/2014,21.589643,21.657143,21.454643,21.596786,19.231136,234836000
2362,05/21/2014,21.565357,21.667856,21.502144,21.653929,19.282015,196859600
2363,05/22/2014,21.664286,21.780357,21.575001,21.688213,19.312544,200760000
2364,05/23/2014,21.6875,21.954643,21.659643,21.933214,19.530714,232209600
2365,05/27/2014,21.995714,22.352142,21.986786,22.343929,19.896439,348866000
2366,05/28/2014,22.357857,22.493929,22.277857,22.286072,19.844915,315481600
2367,05/29/2014,22.423214,22.745358,22.420357,22.692142,20.206514,376474000
2368,05/30/2014,22.785,23.006071,22.460714,22.607143,20.130823,564020800
2369,06/02/2014,22.64143,22.672501,22.232143,22.451786,19.99247,369350800
2370,06/03/2014,22.445,22.812143,22.4375,22.769285,20.275202,292709200
2371,06/04/2014,22.765715,23.138929,22.718214,23.029285,20.506721,335482000
2372,06/05/2014,23.078571,23.191786,22.950357,23.119642,20.587181,303805600
2373,06/06/2014,23.210714,23.259287,23.016787,23.05607,20.530569,349938400
2374,06/09/2014,23.174999,23.469999,22.9375,23.424999,20.859089,301660000
2375,06/10/2014,23.682501,23.762501,23.3925,23.5625,20.981531,251108000
2376,06/11/2014,23.532499,23.690001,23.3675,23.465,20.894707,182724000
2377,06/12/2014,23.51,23.530001,22.975,23.0725,20.545202,218996000
2378,06/13/2014,23.049999,23.110001,22.719999,22.82,20.320356,218100000
2379,06/16/2014,22.877501,23.1875,22.862499,23.049999,20.525162,142244000
2380,06/17/2014,23.077499,23.174999,22.950001,23.02,20.498455,118904000
2381,06/18/2014,23.067499,23.0725,22.8375,23.045,20.520714,134056000
2382,06/19/2014,23.0725,23.075001,22.834999,22.965,20.449484,142112000
2383,06/20/2014,22.9625,23.137501,22.725,22.727501,20.237997,403592000
2384,06/23/2014,22.83,22.905001,22.65,22.7075,20.220182,174776000
2385,06/24/2014,22.6875,22.934999,22.547501,22.57,20.097744,156144000
2386,06/25/2014,22.5525,22.674999,22.4125,22.59,20.115553,147476000
2387,06/26/2014,22.592501,22.762501,22.450001,22.725,20.235767,130516000
2388,06/27/2014,22.705,23,22.692499,22.995001,20.476192,256116000
2389,06/30/2014,23.025,23.432501,23.022499,23.2325,20.687679,197929200
2390,07/01/2014,23.379999,23.5175,23.282499,23.379999,20.819019,152892000
2391,07/02/2014,23.467501,23.514999,23.272499,23.370001,20.81011,113860000
2392,07/03/2014,23.4175,23.525,23.299999,23.5075,20.932556,91567200
2393,07/07/2014,23.535,23.997499,23.525,23.9925,21.364431,225872000
2394,07/08/2014,24.067499,24.200001,23.48,23.8375,21.226402,260888000
2395,07/09/2014,23.860001,23.987499,23.690001,23.8475,21.235312,145744000
2396,07/10/2014,23.440001,23.887501,23.379999,23.76,21.157393,158744000
2397,07/11/2014,23.84,23.9725,23.715,23.805,21.197466,136072000
2398,07/14/2014,23.965,24.2225,23.9125,24.112499,21.471277,171240000
2399,07/15/2014,24.200001,24.2125,23.7575,23.83,21.219728,181911600
2400,07/16/2014,24.2425,24.275,23.684999,23.695,21.099518,213585200
2401,07/17/2014,23.7575,23.82,23.1425,23.272499,20.723291,229192000
2402,07/18/2014,23.405001,23.684999,23.254999,23.6075,21.021599,199952000
2403,07/21/2014,23.747499,23.75,23.43,23.485001,20.912523,156316000
2404,07/22/2014,23.67,23.7225,23.530001,23.68,21.086157,220788000
2405,07/23/2014,23.855,24.469999,23.7925,24.297501,21.636013,371672000
2406,07/24/2014,24.26,24.33,24.105,24.2575,21.600397,182916000
2407,07/25/2014,24.2125,24.459999,24.16,24.4175,21.74288,173876000
2408,07/28/2014,24.455,24.809999,24.387501,24.754999,22.043407,221272000
2409,07/29/2014,24.8325,24.860001,24.5625,24.594999,21.90093,172572000
2410,07/30/2014,24.610001,24.674999,24.4175,24.5375,21.84973,132040000
2411,07/31/2014,24.290001,24.362499,23.8325,23.9,21.282061,227372000
2412,08/01/2014,23.725,24.155001,23.702499,24.032499,21.400045,194044000
2413,08/04/2014,24.092501,24.145,23.7925,23.897499,21.279831,159832000
2414,08/05/2014,23.84,23.92,23.59,23.780001,21.175205,223732000
2415,08/06/2014,23.6875,23.870001,23.6775,23.74,21.139587,154232000
2416,08/07/2014,23.7325,23.987499,23.525,23.620001,21.13735,186844000
2417,08/08/2014,23.565001,23.705,23.32,23.684999,21.195515,167460000
2418,08/11/2014,23.817499,24.02,23.709999,23.997499,21.475174,146340000
2419,08/12/2014,24.01,24.219999,23.9025,23.9925,21.470695,135180000
2420,08/13/2014,24.0375,24.309999,24.01,24.309999,21.754826,127664000
2421,08/14/2014,24.3325,24.3925,24.200001,24.375,21.812994,112464000
2422,08/15/2014,24.475,24.547501,24.215,24.495001,21.92038,195804000
2423,08/18/2014,24.622499,24.842501,24.495001,24.790001,22.18437,190288000
2424,08/19/2014,24.852501,25.17,24.83,25.1325,22.49087,277596000
2425,08/20/2014,25.110001,25.272499,24.987499,25.1425,22.499821,210796000
2426,08/21/2014,25.1425,25.235001,25.0275,25.145,22.502062,133912000
2427,08/22/2014,25.0725,25.3675,25.047501,25.33,22.667618,176736000
2428,08/25/2014,25.4475,25.5425,25.32,25.385,22.716833,161080000
2429,08/26/2014,25.355,25.375,25.215,25.2225,22.571409,132608000
2430,08/27/2014,25.254999,25.6425,25.174999,25.532499,22.848825,209476000
2431,08/28/2014,25.397499,25.695,25.389999,25.5625,22.875679,273840000
2432,08/29/2014,25.715,25.725,25.549999,25.625,22.931602,178380000
2433,09/02/2014,25.764999,25.934999,25.68,25.825001,23.110588,214256000
2434,09/03/2014,25.775,25.799999,24.645,24.735001,22.135157,501684000
2435,09/04/2014,24.7125,25.022499,24.4475,24.530001,21.9517,342872000
2436,09/05/2014,24.700001,24.8475,24.577499,24.7425,22.141863,233828000
2437,09/08/2014,24.825001,24.827499,24.512501,24.59,22.005394,185426800
2438,09/09/2014,24.77,25.77,24.035,24.497499,21.922619,759385200
2439,09/10/2014,24.502501,25.2775,24.440001,25.25,22.59602,403478400
2440,09/11/2014,25.102501,25.360001,24.905001,25.3575,22.692223,249412400
2441,09/12/2014,25.3025,25.547501,25.27,25.415001,22.743681,250504400
2442,09/15/2014,25.702499,25.762501,25.360001,25.407499,22.736965,245266000
2443,09/16/2014,24.950001,25.315001,24.7225,25.215,22.564697,267632400
2444,09/17/2014,25.317499,25.450001,25.147499,25.395,22.725777,243706000
2445,09/18/2014,25.4825,25.5875,25.389999,25.4475,22.772762,149197600
2446,09/19/2014,25.5725,25.5875,25.125,25.24,22.58707,283609600
2447,09/22/2014,25.450001,25.535,25.145,25.264999,22.609444,211153600
2448,09/23/2014,25.15,25.735001,25.135,25.66,22.962927,253608800
2449,09/24/2014,25.540001,25.7125,25.299999,25.4375,22.763813,240687200
2450,09/25/2014,25.127501,25.1775,24.43,24.467501,21.895767,400368000
2451,09/26/2014,24.6325,25.1875,24.6,25.1875,22.540089,249482000
2452,09/29/2014,24.6625,25.110001,24.657499,25.0275,22.396915,199065200
2453,09/30/2014,25.202499,25.385,25.1325,25.1875,22.540089,221056400
2454,10/01/2014,25.147499,25.172501,24.674999,24.795,22.188848,205965200
2455,10/02/2014,24.817499,25.055,24.51,24.975,22.349928,191031200
2456,10/03/2014,24.860001,25.0525,24.76,24.905001,22.287289,173878400
2457,10/06/2014,24.987499,25.1625,24.855,24.905001,22.287289,148204800
2458,10/07/2014,24.8575,25.030001,24.682501,24.6875,22.092642,168376800
2459,10/08/2014,24.690001,25.2775,24.577499,25.200001,22.551281,229618800
2460,10/09/2014,25.385,25.594999,25.1525,25.254999,22.600496,309506000
2461,10/10/2014,25.172501,25.5075,25.075001,25.182501,22.535616,265326400
2462,10/13/2014,25.3325,25.445,24.952499,24.952499,22.329794,214333600
2463,10/14/2014,25.0975,25.129999,24.6425,24.6875,22.092642,254754400
2464,10/15/2014,24.4925,24.7875,23.795,24.385,21.821939,403734400
2465,10/16/2014,23.887501,24.43,23.852501,24.065001,21.535578,288618000
2466,10/17/2014,24.375,24.75,24.202499,24.4175,21.851027,272718800
2467,10/20/2014,24.58,24.99,24.555,24.940001,22.318604,310069200
2468,10/21/2014,25.754999,25.754999,25.317499,25.6175,22.924892,378495600
2469,10/22/2014,25.709999,26.0275,25.65,25.747499,23.041227,273052400
2470,10/23/2014,26.02,26.262501,25.907499,26.2075,23.452879,284298800
2471,10/24/2014,26.295,26.372499,26.1325,26.305,23.54014,188215600
2472,10/27/2014,26.2125,26.370001,26.174999,26.2775,23.515526,136750800
2473,10/28/2014,26.35,26.684999,26.3375,26.684999,23.880192,192243600
2474,10/29/2014,26.6625,26.842501,26.59,26.834999,24.014418,210751600
2475,10/30/2014,26.74,26.8375,26.475,26.745001,23.933889,162619200
2476,10/31/2014,27.002501,27.01,26.8025,27,24.162083,178557200
2477,11/03/2014,27.055,27.575001,27.002501,27.35,24.475294,209130400
2478,11/04/2014,27.34,27.372499,26.93,27.15,24.296318,166297600
2479,11/05/2014,27.275,27.325001,27.032499,27.215,24.354488,149743600
2480,11/06/2014,27.15,27.1975,26.950001,27.174999,24.424139,139874000
2481,11/07/2014,27.1875,27.33,27.137501,27.252501,24.493795,134766000
2482,11/10/2014,27.254999,27.3325,27.1675,27.2075,24.453356,108782000
2483,11/11/2014,27.174999,27.4375,27.1,27.424999,24.648836,109769200
2484,11/12/2014,27.344999,27.8575,27.342501,27.8125,24.99711,187769600
2485,11/13/2014,27.950001,28.362499,27.9,28.205,25.349876,238091600
2486,11/14/2014,28.2875,28.547501,27.8025,28.545,25.655458,176254400
2487,11/17/2014,28.567499,29.32,28.325001,28.497499,25.61277,186986800
2488,11/18/2014,28.485001,28.922501,28.4725,28.8675,25.945311,176896000
2489,11/19/2014,28.860001,28.934999,28.450001,28.6675,25.765556,167476800
2490,11/20/2014,28.727501,29.215,28.7125,29.077499,26.13405,173582000
2491,11/21/2014,29.377501,29.3925,29.0075,29.1175,26.170004,228717200
2492,11/24/2014,29.2125,29.692499,29.155001,29.657499,26.65534,189803200
2493,11/25/2014,29.7675,29.9375,29.362499,29.4,26.423906,275361600
2494,11/26/2014,29.485001,29.775,29.4575,29.75,26.738482,163073200
2495,11/28/2014,29.817499,29.85,29.512501,29.7325,26.722744,99257600
2496,12/01/2014,29.702499,29.8125,27.817499,28.7675,25.855434,335256000
2497,12/02/2014,28.375,28.9375,28.1875,28.657499,25.756567,237395600
2498,12/03/2014,28.9375,29.0875,28.7775,28.9825,26.04867,172253600
2499,12/04/2014,28.942499,29.299999,28.8225,28.872499,25.94981,168178000
2500,12/05/2014,28.997499,29.02,28.66,28.75,25.839705,153275600
2501,12/08/2014,28.525,28.6625,27.905001,28.1,25.255508,230659600
2502,12/09/2014,27.547501,28.575001,27.3375,28.530001,25.641975,240832000
2503,12/10/2014,28.602501,28.7125,27.885,27.987499,25.154392,178261200
2504,12/11/2014,28.065001,28.450001,27.834999,27.905001,25.080244,165606800
2505,12/12/2014,27.615,27.967501,27.395,27.432501,24.655571,224112400
2506,12/15/2014,27.674999,27.9,26.5875,27.057501,24.318533,268872400
2507,12/16/2014,26.592501,27.540001,26.565001,26.6875,23.985991,243162800
2508,12/17/2014,26.780001,27.459999,26.705,27.352501,24.583673,213647200
2509,12/18/2014,27.967501,28.1625,27.665001,28.1625,25.311682,236024800
2510,12/19/2014,28.065001,28.309999,27.915001,27.945,25.116196,353719200
2511,12/22/2014,28.040001,28.372499,27.9925,28.235001,25.376839,180670000
2512,12/23/2014,28.307501,28.3325,28.115,28.135,25.286957,104113600
2513,12/24/2014,28.145,28.1775,28.002501,28.002501,25.167873,57918400
2514,12/26/2014,28.025,28.629999,28.002501,28.497499,25.61277,134884000
2515,12/29/2014,28.4475,28.692499,28.424999,28.477501,25.594799,110395600
2516,12/30/2014,28.41,28.48,28.0275,28.129999,25.282473,119526000
2517,12/31/2014,28.205,28.282499,27.5525,27.594999,24.801626,165613600
2518,01/02/2015,27.8475,27.860001,26.8375,27.3325,24.565699,212818400
2519,01/05/2015,27.0725,27.1625,26.352501,26.5625,23.873644,257142000
2520,01/06/2015,26.635,26.8575,26.157499,26.565001,23.875895,263188400
2521,01/07/2015,26.799999,27.049999,26.674999,26.9375,24.210684,160423600
2522,01/08/2015,27.307501,28.0375,27.174999,27.9725,25.140907,237458000
2523,01/09/2015,28.1675,28.3125,27.5525,28.002501,25.167873,214798000
2524,01/12/2015,28.15,28.157499,27.200001,27.3125,24.547722,198603200
2525,01/13/2015,27.8575,28.200001,27.227501,27.555,24.765669,268367600
2526,01/14/2015,27.26,27.622499,27.125,27.450001,24.671309,195826400
2527,01/15/2015,27.5,27.514999,26.665001,26.705,24.001713,240056000
2528,01/16/2015,26.7575,26.895,26.299999,26.497499,23.815222,314053200
2529,01/20/2015,26.959999,27.2425,26.625,27.18,24.428635,199599600
2530,01/21/2015,27.237499,27.764999,27.067499,27.387501,24.615131,194303600
2531,01/22/2015,27.565001,28.1175,27.43,28.1,25.255508,215185600
2532,01/23/2015,28.075001,28.4375,27.8825,28.245001,25.38583,185859200
2533,01/26/2015,28.434999,28.59,28.200001,28.275,25.412788,222460000
2534,01/27/2015,28.105,28.120001,27.2575,27.285,24.523008,382274800
2535,01/28/2015,29.407499,29.530001,28.827499,28.827499,25.909357,585908400
2536,01/29/2015,29.08,29.797501,28.889999,29.725,26.716011,337745600
2537,01/30/2015,29.6,30,29.2125,29.290001,26.325048,334982000
2538,02/02/2015,29.512501,29.7925,29.02,29.657499,26.65534,250956400
2539,02/03/2015,29.625,29.772499,29.4025,29.6625,26.659836,207662800
2540,02/04/2015,29.625,30.127501,29.577499,29.889999,26.864305,280598800
2541,02/05/2015,30.004999,30.057501,29.8125,29.985001,27.056049,168984800
2542,02/06/2015,30.004999,30.0625,29.612499,29.7325,26.828213,174826400
2543,02/09/2015,29.637501,29.959999,29.6075,29.93,27.006426,155559200
2544,02/10/2015,30.0425,30.5375,30.040001,30.504999,27.525253,248034000
2545,02/11/2015,30.692499,31.23,30.625,31.219999,28.170412,294247200
2546,02/12/2015,31.514999,31.870001,31.3925,31.615,28.526831,297898000
2547,02/13/2015,31.82,31.82,31.4125,31.77,28.666693,217088800
2548,02/17/2015,31.872499,32.220001,31.73,31.9575,28.835876,252609600
2549,02/18/2015,31.907499,32.195,31.862499,32.18,29.03664,179566800
2550,02/19/2015,32.119999,32.2575,32.0825,32.112499,28.975737,149449600
2551,02/20/2015,32.154999,32.375,32.012501,32.375,29.212593,195793600
2552,02/23/2015,32.505001,33.25,32.415001,33.25,30.002127,283896400
2553,02/24/2015,33.235001,33.400002,32.7925,33.0425,29.814896,276912400
2554,02/25/2015,32.889999,32.900002,32.037498,32.197498,29.052427,298846800
2555,02/26/2015,32.197498,32.717499,31.6525,32.605,29.420124,365150000
2556,02/27/2015,32.5,32.642502,32.060001,32.115002,28.977991,248059200
2557,03/02/2015,32.3125,32.57,32.075001,32.272499,29.120108,192386800
2558,03/03/2015,32.240002,32.380001,32.022499,32.34,29.181009,151265200
2559,03/04/2015,32.275002,32.389999,32.080002,32.134998,28.996038,126665200
2560,03/05/2015,32.145,32.1875,31.440001,31.602501,28.515551,226068400
2561,03/06/2015,32.099998,32.342499,31.565001,31.65,28.558413,291368400
2562,03/09/2015,31.99,32.392502,31.264999,31.785,28.680227,354114000
2563,03/10/2015,31.602501,31.805,30.950001,31.127501,28.086958,275426400
2564,03/11/2015,31.1875,31.192499,30.5275,30.559999,27.574881,275756000
2565,03/12/2015,30.577499,31.225,30.407499,31.112499,28.073412,193450800
2566,03/13/2015,31.1,31.35,30.645,30.897499,27.879416,207309200
2567,03/16/2015,30.969999,31.237499,30.717501,31.237499,28.186205,143497200
2568,03/17/2015,31.475,31.83,31.4125,31.76,28.657667,204092400
2569,03/18/2015,31.75,32.290001,31.592501,32.1175,28.980247,261083600
2570,03/19/2015,32.1875,32.3125,31.85,31.875,28.761436,183238000
2571,03/20/2015,32.0625,32.099998,31.290001,31.475,28.400507,274780400
2572,03/23/2015,31.780001,31.9625,31.629999,31.8025,28.696014,150838800
2573,03/24/2015,31.807501,32.009998,31.639999,31.672501,28.578722,131369200
2574,03/25/2015,31.635,31.705,30.844999,30.844999,27.832041,206620800
2575,03/26/2015,30.690001,31.219999,30.65,31.059999,28.026043,190291600
2576,03/27/2015,31.1425,31.174999,30.727501,30.8125,27.802721,158184800
2577,03/30/2015,31.012501,31.6,31,31.592501,28.506531,188398800
2578,03/31/2015,31.522499,31.622499,31.09,31.1075,28.068905,168362400
2579,04/01/2015,31.205,31.280001,30.775,31.0625,28.028301,162485600
2580,04/02/2015,31.2575,31.389999,31.047501,31.33,28.269672,128880400
2581,04/06/2015,31.1175,31.877501,31.0825,31.8375,28.727596,148776000
2582,04/07/2015,31.91,32.029999,31.495001,31.502501,28.42532,140049200
2583,04/08/2015,31.4625,31.6,31.2425,31.4,28.332832,149316800
2584,04/09/2015,31.4625,31.645,31.165001,31.639999,28.549393,129936000
2585,04/10/2015,31.487499,31.8025,31.315001,31.775,28.671204,160752000
2586,04/13/2015,32.092499,32.142502,31.6525,31.7125,28.614807,145460400
2587,04/14/2015,31.75,31.8225,31.477501,31.575001,28.49074,102098400
2588,04/15/2015,31.602501,31.782499,31.502501,31.695,28.599018,115881600
2589,04/16/2015,31.57,31.775,31.5275,31.5425,28.461416,113476000
2590,04/17/2015,31.387501,31.535,31.115,31.1875,28.141087,207828000
2591,04/20/2015,31.3925,32.029999,31.2925,31.9,28.783991,188217200
2592,04/21/2015,32.025002,32.049999,31.6675,31.727501,28.628344,129740400
2593,04/22/2015,31.747499,32.217499,31.58,32.154999,29.014084,150618000
2594,04/23/2015,32.075001,32.605,32.035,32.4175,29.250942,183083600
2595,04/24/2015,32.622501,32.657501,32.307499,32.57,29.388546,178103600
2596,04/27/2015,33.077499,33.282501,32.787498,33.162498,29.923172,387816800
2597,04/28/2015,33.615002,33.634998,32.392502,32.639999,29.451702,475696000
2598,04/29/2015,32.540001,32.897499,32.075001,32.16,29.018593,253544400
2599,04/30/2015,32.16,32.16,31.145,31.2875,28.231319,332781600
2600,05/01/2015,31.525,32.532501,31.325001,32.237499,29.088524,234050400
2601,05/04/2015,32.375,32.642502,32.064999,32.174999,29.032131,203953200
2602,05/05/2015,32.037498,32.112499,31.445,31.450001,28.377947,197085600
2603,05/06/2015,31.639999,31.6875,30.84,31.252501,28.199741,288564000
2604,05/07/2015,31.192499,31.52,31.004999,31.315001,28.374163,175763600
2605,05/08/2015,31.67,31.905001,31.5275,31.905001,28.90876,222201600
2606,05/11/2015,31.8475,31.889999,31.407499,31.58,28.614275,168143200
2607,05/12/2015,31.4,31.719999,31.205,31.467501,28.512342,192640000
2608,05/13/2015,31.5375,31.797501,31.467501,31.502501,28.544052,138776800
2609,05/14/2015,31.852501,32.237499,31.790001,32.237499,29.210028,180814000
2610,05/15/2015,32.267502,32.372501,32.052502,32.192501,29.169258,152832000
2611,05/18/2015,32.095001,32.68,32.09,32.547501,29.490919,203531600
2612,05/19/2015,32.672501,32.720001,32.41,32.517502,29.463736,178532800
2613,05/20/2015,32.5,32.744999,32.334999,32.514999,29.46147,145819600
2614,05/21/2015,32.517502,32.907501,32.4575,32.8475,29.762743,158921600
2615,05/22/2015,32.900002,33.2425,32.849998,33.134998,30.023241,182384000
2616,05/26/2015,33.150002,33.227501,32.279999,32.404999,29.361803,282790400
2617,05/27/2015,32.584999,33.064999,32.512501,33.009998,29.909977,183332800
2618,05/28/2015,32.965,32.987499,32.775002,32.945,29.851097,122933200
2619,05/29/2015,32.807499,32.862499,32.474998,32.57,29.511301,203538000
2620,06/01/2015,32.57,32.8475,32.512501,32.634998,29.5702,128451200
2621,06/02/2015,32.465,32.665001,32.330002,32.490002,29.43882,134670400
2622,06/03/2015,32.665001,32.735001,32.474998,32.529999,29.475061,123934000
2623,06/04/2015,32.395,32.645,32.227501,32.34,29.302904,153800400
2624,06/05/2015,32.375,32.422501,32.09,32.162498,29.142071,142507200
2625,06/08/2015,32.224998,32.302502,31.7075,31.950001,28.949528,210699200
2626,06/09/2015,31.674999,32.02,31.405001,31.855,28.863451,224301600
2627,06/10/2015,31.98,32.334999,31.9625,32.220001,29.194172,156349200
2628,06/11/2015,32.294998,32.544998,32.119999,32.147499,29.128483,141563600
2629,06/12/2015,32.047501,32.0825,31.7775,31.7925,28.806822,147544800
2630,06/15/2015,31.525,31.809999,31.4275,31.73,28.750189,175955600
2631,06/16/2015,31.7575,31.9625,31.592501,31.9,28.904224,125976400
2632,06/17/2015,31.93,31.969999,31.684999,31.825001,28.836271,131672400
2633,06/18/2015,31.807501,32.077499,31.805,31.969999,28.967651,141628800
2634,06/19/2015,31.9275,31.955,31.6,31.65,28.677704,218867600
2635,06/22/2015,31.872499,32.014999,31.77,31.9025,28.906492,136157200
2636,06/23/2015,31.870001,31.9025,31.719999,31.7575,28.775108,121075600
2637,06/24/2015,31.8025,32.450001,31.780001,32.0275,29.019749,221123600
2638,06/25/2015,32.215,32.299999,31.875,31.875,28.881571,127752400
