,Date,VolatilityIndex,AppleVolatilityIndex,AmazonVolatilityIndex,GoogleVolatilityIndex,SP500Stock,Inflation,DollarIndex,Apple-Close,Apple-Adjusted-Close,Apple-Volume,Amazon-Close,Amazon-Adjusted-Close,Amazon-Volume,Google-Close,Google-Adjusted-Close,Goolge-Volume
1967,02/01/2021,30.24,44.38,43.47,38.21,3773.86,2.11,112.4246,134.139999,132.346786,106239800,167.143997,167.143997,83204000,95.067497,95.067497,32044000
1968,02/02/2021,25.56,39.26,40.18,35.3,3826.31,2.15,112.2893,134.990005,133.185425,83305400,169,169,141972000,96.375504,96.375504,45474000
1969,02/03/2021,22.91,39.16,34.57,31.17,3830.17,2.19,112.2609,133.940002,132.14946,89880900,165.626495,165.626495,141776000,103.503502,103.503502,82364000
1970,02/04/2021,21.77,37.9,33.03,29.16,3871.74,2.17,112.7523,137.389999,135.553329,84183100,166.550003,166.550003,73414000,103.1185,103.1185,37046000
1971,02/05/2021,20.87,35.89,31.65,27.38,3886.83,2.21,112.2421,136.759995,135.133362,75693800,167.607498,167.607498,72416000,104.900002,104.900002,30702000
1972,02/08/2021,21.24,35.79,32.49,27.6,3915.59,2.22,112.047,136.910004,135.281586,71297200,166.147003,166.147003,65148000,104.6455,104.6455,24838000
1973,02/09/2021,21.63,36.68,32.16,27.76,3911.23,2.22,111.7731,136.009995,134.392288,76774200,165.25,165.25,44070000,104.175499,104.175499,17798000
1974,02/10/2021,21.99,36.69,32.14,27.7,3909.88,2.21,111.5899,135.389999,133.779663,73046600,164.328995,164.328995,63032000,104.768997,104.768997,22710000
1975,02/11/2021,21.25,35.59,31.6,27.3,3916.38,2.2,111.5329,135.130005,133.522751,64280000,163.106506,163.106506,46028000,104.794502,104.794502,18914000
1976,02/12/2021,19.97,34.65,30.65,28.21,3934.83,2.21,111.4945,135.369995,133.759903,60145100,163.885498,163.885498,46706000,105.205498,105.205498,17114000
1977,02/16/2021,21.46,35.52,32.24,29.42,3932.59,2.24,111.7957,133.190002,131.605835,80576300,163.447495,163.447495,51494000,106.095001,106.095001,22676000
1978,02/17/2021,21.5,36.57,32.93,29.28,3931.33,2.21,112.0267,130.839996,129.283783,97918500,165.432007,165.432007,65950000,106.415497,106.415497,21418000
1979,02/18/2021,22.49,37.27,31.99,28.27,3913.97,2.16,112.1699,129.710007,128.167252,96856700,166.411499,166.411499,60548000,105.860001,105.860001,22432000
1980,02/19/2021,22.05,34.73,32.37,27.28,3906.71,2.14,111.7165,129.869995,128.325302,87668800,162.494995,162.494995,86104000,105.056999,105.056999,29148000
1981,02/22/2021,23.45,38.7,34.58,29.17,3876.5,2.16,111.9309,126,124.501358,103916400,159.037003,159.037003,70314000,103.244003,103.244003,27350000
1982,02/23/2021,23.11,40.66,33.66,29.63,3881.37,2.16,111.9097,125.860001,124.363014,158273000,159.725006,159.725006,93544000,103.542999,103.542999,33348000
1983,02/24/2021,21.34,39.77,34.01,30.82,3925.43,2.17,111.7324,125.349998,123.859085,111039900,157.976501,157.976501,60226000,104.758499,104.758499,24966000
1984,02/25/2021,28.89,46.53,39.52,37.09,3829.34,2.14,111.9402,120.989998,119.550949,148199500,152.858002,152.858002,90676000,101.568001,101.568001,36568000
1985,02/26/2021,27.95,43.55,36.45,33.65,3811.15,2.15,112.8424,121.260002,119.817726,164560400,154.6465,154.6465,85518000,101.843002,101.843002,41670000
1986,03/01/2021,23.35,37.07,32.08,29.02,3901.82,2.16,112.5361,127.790001,126.27005,116307900,157.307007,157.307007,54582000,104.0755,104.0755,28090000
1987,03/02/2021,24.1,38.57,32.91,30.15,3870.29,2.2,112.5458,125.120003,123.631821,102260900,154.726501,154.726501,51916000,103.792,103.792,22692000
1988,03/03/2021,26.67,41.67,36.83,33.33,3819.72,2.21,112.7753,122.059998,120.608208,112966300,150.25,150.25,79774000,101.335503,101.335503,29684000
1989,03/04/2021,28.57,44.58,39.01,35.88,3768.47,2.2,112.7157,120.129997,118.701172,178155000,148.878494,148.878494,109632000,102.454498,102.454498,42360000
1990,03/05/2021,24.66,40.86,36.36,32.45,3841.94,2.22,113.762,121.419998,119.975822,153766600,150.022995,150.022995,107772000,105.427002,105.427002,43904000
1991,03/08/2021,25.47,45.48,39.28,36.16,3821.35,2.21,114.2827,116.360001,114.975998,154376600,147.597504,147.597504,83700000,101.208504,101.208504,32948000
1992,03/09/2021,24.03,40.02,35.51,32.94,3875.44,2.21,113.9434,121.089996,119.64975,129525800,153.142502,153.142502,80600000,102.635002,102.635002,33946000
1993,03/10/2021,22.56,40.66,35.11,32.75,3898.81,2.26,113.6007,119.980003,118.552963,111943300,152.882004,152.882004,60250000,102.751503,102.751503,25372000
1994,03/11/2021,21.91,38.41,32.86,30.99,3939.34,2.28,112.9338,121.959999,120.509392,103026500,155.679504,155.679504,55528000,105.738503,105.738503,24782000
1995,03/12/2021,20.69,38.34,33.81,31.91,3943.34,2.26,113.0404,121.029999,119.590462,88105100,154.474503,154.474503,48438000,103.096001,103.096001,34516000
1996,03/15/2021,20.03,38.0,32.77,30.07,3968.94,2.27,113.2065,123.989998,122.515251,92403800,154.084,154.084,58272000,103.324501,103.324501,25962000
1997,03/16/2021,19.79,36.06,31.58,29.79,3962.71,2.3,112.9968,125.57,124.076462,115227900,154.593002,154.593002,50776000,104.625999,104.625999,29832000
1998,03/17/2021,19.23,36.75,31.55,29.35,3974.12,2.3,113.1725,124.760002,123.276108,111932600,156.786499,156.786499,62372000,104.554001,104.554001,25980000
1999,03/18/2021,21.58,40.8,35.84,33.77,3915.46,2.27,112.7866,120.529999,119.09642,121229700,151.399506,151.399506,72992000,101.810997,101.810997,27228000
2000,03/19/2021,20.95,37.91,31.56,30.46,3913.1,2.31,112.9865,119.989998,118.562836,185549500,153.748001,153.748001,92508000,102.160004,102.160004,46298000
2001,03/22/2021,18.88,33.96,30.53,27.86,3940.59,2.33,113.0147,123.389999,121.922394,111912300,155.543503,155.543503,58044000,101.929497,101.929497,39096000
2002,03/23/2021,20.3,33.93,30.79,28.44,3910.52,2.29,113.3024,122.540001,121.082512,95467100,156.875,156.875,76346000,102.648003,102.648003,27340000
2003,03/24/2021,21.2,35.6,32.14,29.94,3889.14,2.31,113.668,120.089996,118.661636,88530500,154.3535,154.3535,59180000,102.252998,102.252998,23080000
2004,03/25/2021,19.81,35.32,32.82,31.13,3909.52,2.32,114.0128,120.589996,119.155701,98844700,152.313004,152.313004,71270000,102.218002,102.218002,28378000
2005,03/26/2021,18.86,34.02,31.87,30.11,3974.54,2.34,113.7518,121.209999,119.768311,94071200,152.601501,152.601501,66258000,101.777496,101.777496,29870000
2006,03/29/2021,20.74,35.69,31.85,30.97,3971.09,2.36,113.9439,121.389999,119.946175,80819200,153.786499,153.786499,54920000,102.797501,102.797501,24596000
2007,03/30/2021,19.61,35.43,32.08,31.31,3958.55,2.35,114.2138,119.900002,118.4739,85671900,152.764496,152.764496,46752000,102.777,102.777,20732000
2008,03/31/2021,19.4,33.99,30.36,30.33,3972.89,2.37,113.8337,122.150002,120.697144,118323800,154.703995,154.703995,61878000,103.431503,103.431503,29198000
2009,04/01/2021,17.33,32.29,29.13,29.67,4019.87,2.35,113.7489,123,121.537025,75089100,158.050003,158.050003,58806000,106.887497,106.887497,33980000
2010,04/05/2021,17.91,33.77,30.6,29.8,4077.91,2.35,113.405,125.900002,124.402542,88651200,161.336502,161.336502,66698000,111.277496,111.277496,43298000
2011,04/06/2021,18.12,33.22,30.15,29.93,4073.94,2.32,113.1556,126.209999,124.708862,80171300,161.190994,161.190994,50756000,111.237503,111.237503,27060000
2012,04/07/2021,17.16,32.81,30.7,29.91,4079.95,2.34,113.2518,127.900002,126.378754,83466700,163.969498,163.969498,66924000,112.484001,112.484001,25798000
2013,04/08/2021,16.95,32.98,30.55,29.19,4097.17,2.33,113.0995,130.360001,128.809509,88844600,164.964996,164.964996,56242000,113.272003,113.272003,27166000
2014,04/09/2021,16.69,33.25,30.61,28.46,4128.8,2.31,113.2118,133,131.418076,106686700,168.610001,168.610001,86830000,114.293999,114.293999,20888000
2015,04/12/2021,16.91,34.41,32.76,30.54,4127.99,2.33,113.1902,131.240005,129.679031,91420000,168.969498,168.969498,65636000,112.739502,112.739502,31318000
2016,04/13/2021,16.65,35.53,33.95,30.36,4141.59,2.33,113.0474,134.429993,132.831055,91266500,170,170,66316000,113.363503,113.363503,23310000
2017,04/14/2021,16.99,36.83,34.4,31.09,4124.66,2.33,112.7935,132.029999,130.459641,87222800,166.649994,166.649994,62904000,112.741997,112.741997,20220000
2018,04/15/2021,16.57,35.15,32.51,29.7,4170.42,2.33,112.6249,134.5,132.900269,89347100,168.954498,168.954498,64672000,114.833,114.833,27472000
2019,04/16/2021,16.25,34.64,32.56,28.71,4185.47,2.36,112.4894,134.160004,132.564316,84922400,169.972,169.972,63720000,114.888,114.888,22596000
2020,04/19/2021,17.29,34.91,35.03,32.96,4163.26,2.34,112.1906,134.839996,133.236191,94264200,168.600494,168.600494,54508000,115.120003,115.120003,24688000
2021,04/20/2021,18.68,35.91,34.84,34.47,4134.94,2.32,112.2418,133.110001,131.526794,94812300,166.734497,166.734497,52460000,114.681503,114.681503,21774000
2022,04/21/2021,17.5,34.4,33.89,32.64,4173.42,2.33,112.1841,133.5,131.91214,68847100,168.100998,168.100998,44224000,114.664497,114.664497,23930000
2023,04/22/2021,18.71,35.1,34.03,33.4,4134.98,2.33,112.236,131.940002,130.370682,84566500,165.451996,165.451996,51612000,113.396004,113.396004,21096000
2024,04/23/2021,17.33,32.86,31.52,30.67,4180.17,2.34,112.0955,134.320007,132.722397,78657500,167.044006,167.044006,63856000,115.764999,115.764999,28670000
2025,04/26/2021,17.64,33.79,35.47,29.88,4187.62,2.36,111.8187,134.720001,133.11763,66905100,170.449997,170.449997,97614000,116.336998,116.336998,20834000
2026,04/27/2021,17.56,32.56,34.34,28.94,4186.72,2.39,111.9189,134.389999,132.79158,66015800,170.871506,170.871506,76542000,115.356003,115.356003,31972000
2027,04/28/2021,17.28,31.55,33.71,24.17,4183.18,2.41,111.8003,133.580002,131.991196,107760100,172.925003,172.925003,92638000,118.995499,118.995499,59728000
2028,04/29/2021,17.61,28.41,32.57,23.43,4211.47,2.42,111.7582,133.479996,131.892365,151101000,173.565506,173.565506,153648000,121.494499,121.494499,39554000
2029,04/30/2021,18.61,27.68,28.07,23.33,4181.17,2.41,112.0959,131.460007,129.896393,109839500,173.371002,173.371002,140186000,120.505997,120.505997,39142000
2030,05/03/2021,18.31,27.06,28.03,24.42,4192.66,2.42,112.018,132.539993,130.963547,75135100,169.324493,169.324493,117510000,119.758499,119.758499,33788000
2031,05/04/2021,19.48,31.27,30.22,25.72,4164.66,2.42,112.3024,127.849998,126.329346,137564700,165.593506,165.593506,108788000,117.712502,117.712502,35120000
2032,05/05/2021,19.15,30.43,29.52,25.42,4167.59,2.47,112.1646,128.100006,126.576378,84000900,163.526993,163.526993,74226000,117.836998,117.836998,21806000
2033,05/06/2021,18.39,29.53,28.5,25.29,4201.62,2.45,111.8534,129.740005,128.196869,78128300,165.318497,165.318497,88954000,119.067497,119.067497,20618000
2034,05/07/2021,16.69,28.22,27.42,23.88,4232.6,2.49,111.0378,130.210007,128.879837,78973300,164.580505,164.580505,94206000,119.934502,119.934502,23272000
2035,05/10/2021,19.66,30.66,30.74,27.06,4188.43,2.54,110.8041,126.849998,125.554131,88071200,159.524506,159.524506,116772000,117.083,117.083,26006000
2036,05/11/2021,21.84,32.71,31.22,28.75,4152.1,2.53,110.9051,125.910004,124.623749,126142800,161.195496,161.195496,92396000,115.438004,115.438004,32110000
2037,05/12/2021,27.59,39.62,35.78,34.56,4063.04,2.54,111.5781,122.769997,121.515823,112172300,157.597,157.597,98728000,111.954002,111.954002,34934000
2038,05/13/2021,23.13,35.17,32.76,30.25,4112.5,2.51,111.6092,124.970001,123.693344,105861300,158.073502,158.073502,67018000,113.098503,113.098503,26670000
2039,05/14/2021,18.81,29.73,28.31,26.31,4173.85,2.51,111.1488,127.449997,126.148018,81918000,161.145004,161.145004,66500000,115.807999,115.807999,26624000
2040,05/17/2021,19.72,30.43,30.16,27.87,4163.29,2.54,111.0927,126.269997,124.980057,74244600,163.519501,163.519501,74478000,116.070503,116.070503,19842000
2041,05/18/2021,21.34,31.0,30.65,27.88,4127.83,2.52,110.8461,124.849998,123.57457,63342900,161.613998,161.613998,56568000,115.171501,115.171501,17302000
2042,05/19/2021,22.18,32.55,30.77,28.97,4115.68,2.48,110.8945,124.690002,123.416206,92612000,161.589996,161.589996,53594000,115.435501,115.435501,19350000
2043,05/20/2021,20.67,28.59,28.12,26.9,4159.12,2.41,110.876,127.309998,126.00943,76857100,162.384003,162.384003,52664000,117.804497,117.804497,23832000
2044,05/21/2021,20.15,29.3,28.53,26.43,4155.86,2.43,111.0734,125.43,124.148651,79295400,160.154007,160.154007,82098000,117.254997,117.254997,22832000
2045,05/24/2021,18.4,26.8,26.29,24.79,4197.05,2.44,110.9268,127.099998,125.80159,63092900,162.249496,162.249496,48456000,120.333504,120.333504,21244000
2046,05/25/2021,18.84,27.06,26.81,25.41,4188.13,2.42,110.857,126.900002,125.603638,72009500,162.952499,162.952499,65222000,120.453499,120.453499,18838000
2047,05/26/2021,17.36,26.18,26.16,24.55,4195.99,2.4,110.8821,126.849998,125.554131,56575900,163.257996,163.257996,47680000,121.676498,121.676498,21856000
2048,05/27/2021,16.74,26.41,25.63,24.61,4200.88,2.42,110.8842,125.279999,124.000183,94625600,161.505493,161.505493,51224000,120.125504,120.125504,38962000
2049,05/28/2021,16.76,25.58,24.97,23.87,4204.11,2.42,110.7719,124.610001,123.337036,71311100,161.153503,161.153503,46596000,120.578003,120.578003,24108000
2050,06/01/2021,17.9,27.33,26.15,25.62,4202.04,2.46,110.5192,124.279999,123.010391,67637100,160.932495,160.932495,48600000,121.490501,121.490501,19166000
2051,06/02/2021,17.48,26.31,25.95,25.37,4208.12,2.44,110.5934,125.059998,123.782425,59278900,161.699493,161.699493,40290000,121.064003,121.064003,17158000
2052,06/03/2021,18.04,27.44,26.65,26.13,4192.85,2.42,111.1913,123.540001,122.277954,76229200,159.350494,159.350494,47966000,120.230499,120.230499,18346000
2053,06/04/2021,16.42,26.02,25.07,24.58,4229.89,2.4,110.7653,125.889999,124.603951,75169300,160.311005,160.311005,44994000,122.587997,122.587997,25948000
2054,06/07/2021,16.42,26.13,25.06,24.56,4226.52,2.39,110.5281,125.900002,124.613853,71057600,159.900497,159.900497,44316000,123.304497,123.304497,23850000
2055,06/08/2021,17.07,26.02,25.59,23.61,4227.26,2.36,110.6612,126.739998,125.445267,74403800,163.205505,163.205505,68334000,124.142502,124.142502,25060000
2056,06/09/2021,17.89,25.79,25.99,23.86,4219.55,2.32,110.5821,127.129997,125.831291,56877900,164.057495,164.057495,49110000,124.57,124.57,20126000
2057,06/10/2021,16.1,24.75,24.9,22.4,4239.18,2.35,110.5572,126.110001,124.821709,71186400,167.482498,167.482498,69530000,126.080002,126.080002,31234000
2058,06/11/2021,15.65,23.22,23.92,21.68,4247.44,2.32,111.1056,127.349998,126.049026,53522400,167.341507,167.341507,56348000,125.696503,125.696503,25240000
2059,06/14/2021,16.39,24.67,23.21,21.22,4255.15,2.36,110.9783,130.479996,129.147049,96906500,169.193497,169.193497,51394000,126.351997,126.351997,22550000
2060,06/15/2021,17.02,25.19,23.8,21.68,4246.59,2.38,111.3641,129.639999,128.315628,62746300,169.156494,169.156494,48524000,126.032997,126.032997,22182000
2061,06/16/2021,18.15,25.79,24.71,23.11,4223.7,2.32,111.129,130.149994,128.820435,91815000,170.762497,170.762497,84056000,125.696503,125.696503,26316000
2062,06/17/2021,17.75,24.78,24.31,22.8,4221.86,2.27,112.5876,131.789993,130.443665,96721700,174.462006,174.462006,102730000,126.371002,126.371002,25756000
2063,06/18/2021,20.7,26.83,27.12,24.53,4166.45,2.24,113.0508,130.460007,129.127258,108953300,174.345001,174.345001,104954000,125.567497,125.567497,53306000
2064,06/21/2021,17.89,25.15,27.18,24.1,4224.79,2.25,112.8505,132.300003,130.948456,79663300,172.697998,172.697998,65542000,126.455002,126.455002,26256000
2065,06/22/2021,16.66,25.63,27.1,24.26,4246.44,2.31,112.929,133.979996,132.611298,74783600,175.272003,175.272003,66902000,126.999496,126.999496,20984000
2066,06/23/2021,16.32,25.29,26.86,23.71,4241.84,2.34,112.3929,133.699997,132.334167,60214200,175.190994,175.190994,56266000,126.461502,126.461502,19694000
2067,06/24/2021,15.97,24.98,27.27,23.42,4266.49,2.3,112.3341,133.410004,132.047119,68711000,172.453995,172.453995,76640000,127.281998,127.281998,18934000
2068,06/25/2021,15.62,24.77,27.55,23.72,4280.7,2.34,111.9722,133.110001,131.750183,70783700,170.072998,170.072998,78820000,126.995003,126.995003,33484000
2069,06/28/2021,15.76,25.52,28.15,25.26,4290.61,2.33,112.0306,134.779999,133.403137,62111300,172.194504,172.194504,44856000,126.819504,126.819504,28110000
2070,06/29/2021,16.02,25.51,28.32,25.08,4291.8,2.32,112.2665,136.330002,134.937302,64556100,172.406998,172.406998,41968000,126.018501,126.018501,20950000
2071,06/30/2021,15.83,26.02,28.08,25.56,4297.5,2.32,112.5583,136.960007,135.560867,63261400,172.007996,172.007996,48080000,125.316002,125.316002,24006000
2072,07/01/2021,15.48,26.15,27.59,25.74,4319.94,2.35,112.7458,137.270004,135.867706,52485800,171.648499,171.648499,40742000,126.3685,126.3685,17120000
2073,07/02/2021,15.07,26.36,28.74,25.25,4352.34,2.33,112.5484,139.960007,138.530212,78852600,175.548996,175.548996,63388000,128.718994,128.718994,21160000
2074,07/06/2021,16.44,29.64,33.86,27.57,4343.54,2.31,112.9573,142.020004,140.569183,108181800,183.787003,183.787003,134896000,129.770996,129.770996,21350000
2075,07/07/2021,16.2,30.47,33.73,27.99,4358.13,2.28,113.1102,144.570007,143.093124,104911600,184.828995,184.828995,106562000,130.077499,130.077499,16680000
2076,07/08/2021,19.0,32.09,34.68,27.83,4320.82,2.22,113.0834,143.240005,141.776718,105575500,186.570496,186.570496,103612000,129.177002,129.177002,19780000
2077,07/09/2021,16.18,31.43,33.84,26.33,4369.55,2.28,112.8442,145.110001,143.627609,99890800,185.966995,185.966995,74964000,129.574493,129.574493,15106000
2078,07/12/2021,16.17,30.58,34.75,27.0,4384.63,2.33,112.7675,144.5,143.023834,76299700,185.927505,185.927505,51432000,130.563995,130.563995,16944000
2079,07/13/2021,17.12,30.78,34.61,27.69,4369.21,2.36,113.0126,145.639999,144.152176,100827100,183.867996,183.867996,76918000,130.994507,130.994507,16618000
2080,07/14/2021,16.33,31.63,33.93,27.04,4374.3,2.34,112.8852,149.149994,147.626312,127050800,184.084,184.084,65932000,132.082504,132.082504,17912000
2081,07/15/2021,17.01,31.73,33.86,27.26,4360.03,2.32,113.0084,148.479996,146.963196,106820300,181.559998,181.559998,63706000,131.266495,131.266495,16586000
2082,07/16/2021,18.45,32.25,34.61,27.71,4327.16,2.33,113.0461,146.389999,144.894516,93251400,178.681503,178.681503,80874000,131.845505,131.845505,14856000
2083,07/19/2021,22.5,34.69,36.61,30.73,4258.49,2.24,113.5497,142.449997,140.994781,121434600,177.479507,177.479507,75692000,129.253998,129.253998,25710000
2084,07/20/2021,19.73,32.98,34.02,28.34,4323.06,2.26,113.7536,146.149994,144.656967,96350000,178.6595,178.6595,65114000,131.101501,131.101501,19084000
2085,07/21/2021,17.91,32.14,32.92,27.48,4358.69,2.28,113.3992,145.399994,143.914642,74993500,179.259995,179.259995,46380000,132.600494,132.600494,14742000
2086,07/22/2021,17.69,31.88,32.65,27.36,4367.48,2.28,113.4759,146.800003,145.300354,77338200,181.901505,181.901505,65308000,133.328506,133.328506,13608000
2087,07/23/2021,17.2,29.98,32.19,27.49,4411.79,2.35,113.4452,148.559998,147.042358,71447400,182.832001,182.832001,48726000,137.815994,137.815994,26378000
2088,07/26/2021,17.58,30.44,33.08,28.42,4422.3,2.4,113.2306,148.990005,147.468002,72434100,184.990997,184.990997,58002000,139.644501,139.644501,23052000
2089,07/27/2021,19.36,30.99,33.19,28.68,4401.46,2.38,113.2293,146.770004,145.27066,104818600,181.319504,181.319504,82638000,136.796494,136.796494,42164000
2090,07/28/2021,18.31,28.08,31.09,22.14,4400.64,2.41,113.187,144.979996,143.498932,118931200,181.516006,181.516006,59988000,136.3815,136.3815,54688000
2091,07/29/2021,17.7,25.98,29.81,21.2,4419.15,2.43,112.4905,145.639999,144.152176,56699500,179.996002,179.996002,110400000,136.540497,136.540497,19284000
2092,07/30/2021,18.24,26.35,27.89,21.6,4395.26,2.4,112.6785,145.860001,144.369934,70440600,166.379501,166.379501,199312000,135.220993,135.220993,23954000
2093,08/02/2021,19.46,26.45,25.91,22.56,4387.16,2.37,112.6758,145.520004,144.033417,62880000,166.574005,166.574005,67078000,135.989502,135.989502,20140000
2094,08/03/2021,18.04,26.22,25.95,22.7,4423.15,2.38,112.8304,147.360001,145.854599,64786600,168.311996,168.311996,83146000,136.279999,136.279999,19064000
2095,08/04/2021,17.97,26.45,25.81,22.59,4402.66,2.35,112.9033,146.949997,145.448807,56368300,167.735992,167.735992,43678000,136.028503,136.028503,16528000
2096,08/05/2021,17.28,25.75,24.78,21.94,4429.1,2.33,112.7754,147.059998,145.557709,46397700,168.7995,168.7995,48670000,136.940002,136.940002,11866000
2097,08/06/2021,16.15,24.54,24.14,21.27,4436.52,2.37,113.316,146.139999,144.863831,54126800,167.246994,167.246994,52752000,137.035995,137.035995,13560000
2098,08/09/2021,16.72,24.62,23.81,21.61,4432.35,2.37,113.4594,146.089996,144.81424,48908700,167.093506,167.093506,42964000,138.001999,138.001999,12374000
2099,08/10/2021,16.79,25.28,24.26,21.65,4436.75,2.4,113.5041,145.600006,144.328506,69023100,166.033997,166.033997,48252000,138.096497,138.096497,16034000
2100,08/11/2021,16.06,24.87,24.35,21.61,4447.7,2.42,113.2884,145.860001,144.586227,48493500,164.605499,164.605499,58944000,137.689499,137.689499,15204000
2101,08/12/2021,15.59,25.91,24.23,21.39,4460.83,2.41,113.2745,148.889999,147.589783,72282600,165.175003,165.175003,46282000,138.389496,138.389496,14646000
2102,08/13/2021,15.45,25.09,23.25,20.8,4468.0,2.37,113.0676,149.100006,147.797958,59375000,164.698502,164.698502,41134000,138.406006,138.406006,12580000
2103,08/16/2021,16.12,27.17,23.57,21.12,4479.71,2.36,113.1755,151.119995,149.800308,103296000,164.949493,164.949493,66394000,138.916,138.916,18040000
2104,08/17/2021,17.91,30.01,25.75,23.03,4448.08,2.33,113.6227,150.190002,148.878433,92229700,162.098007,162.098007,67758000,137.300507,137.300507,21272000
2105,08/18/2021,21.57,31.41,27.15,24.03,4400.27,2.32,113.7013,146.360001,145.081894,86326000,160.061005,160.061005,56086000,136.570007,136.570007,14934000
2106,08/19/2021,21.67,32.77,27.51,25.47,4405.8,2.28,114.1151,146.699997,145.4189,86960300,159.387497,159.387497,75658000,136.913498,136.913498,18296000
2107,08/20/2021,18.56,30.26,25.05,23.54,4441.67,2.27,114.5069,148.190002,146.895905,60549600,159.997498,159.997498,67168000,138.436996,138.436996,15564000
2108,08/23/2021,17.15,27.95,23.95,22.87,4479.53,2.27,113.95,149.710007,148.402634,60131800,163.293503,163.293503,65362000,141.099503,141.099503,21090000
2109,08/24/2021,17.22,26.95,23.63,22.31,4486.23,2.3,113.6873,149.619995,148.313416,48606400,165.289001,165.289001,51036000,142.398499,142.398499,15126000
2110,08/25/2021,16.79,26.09,22.93,21.96,4496.19,2.35,113.6395,148.360001,147.064407,58991300,164.959,164.959,33606000,142.949997,142.949997,12838000
2111,08/26/2021,18.84,27.48,23.42,23.3,4470.0,2.33,113.7956,147.539993,146.251572,48597200,165.800003,165.800003,41976000,142.123001,142.123001,14922000
2112,08/27/2021,16.39,25.27,21.89,21.21,4509.37,2.39,113.3479,148.600006,147.302353,55802400,167.481506,167.481506,48048000,144.550507,144.550507,24562000
2113,08/30/2021,16.19,28.04,22.64,21.63,4528.79,2.37,113.2522,153.119995,151.782837,90956700,171.078506,171.078506,63844000,145.469498,145.469498,16916000
2114,08/31/2021,16.48,28.15,22.91,21.73,4522.68,2.33,113.1132,151.830002,150.504105,86453100,173.539505,173.539505,87128000,145.462006,145.462006,26756000
2115,09/01/2021,16.11,27.21,23.42,21.72,4524.09,2.34,112.8788,152.509995,151.178162,80313700,173.949997,173.949997,72598000,145.841995,145.841995,15824000
2116,09/02/2021,16.41,27.86,23.59,22.3,4536.95,2.32,112.7926,153.649994,152.308228,71115500,173.156006,173.156006,58474000,144.218994,144.218994,21844000
2117,09/03/2021,16.41,27.02,22.96,21.12,4535.43,2.34,112.5541,154.300003,152.952545,57808700,173.902496,173.902496,51514000,144.774994,144.774994,19104000
2118,09/07/2021,18.14,29.15,24.34,22.58,4520.03,2.36,112.9845,156.690002,155.321686,82278300,175.464493,175.464493,54758000,145.518997,145.518997,15170000
2119,09/08/2021,17.96,29.81,24.62,22.52,4514.07,2.38,113.2361,155.110001,153.755447,74420200,176.274994,176.274994,61068000,144.883499,144.883499,15486000
2120,09/09/2021,18.8,29.23,24.73,22.52,4493.28,2.38,113.0482,154.070007,152.724564,57305700,174.207993,174.207993,54384000,144.913498,144.913498,14798000
2121,09/10/2021,20.95,32.22,25.02,25.0,4458.58,2.4,112.9468,148.970001,147.669098,140893200,173.457504,173.457504,47946000,141.921005,141.921005,32896000
2122,09/13/2021,19.37,29.25,24.76,23.84,4468.73,2.37,113.038,149.550003,148.244034,102404300,172.858505,172.858505,51380000,143.464996,143.464996,20176000
2123,09/14/2021,19.46,29.06,24.61,24.08,4443.05,2.33,113.0099,148.119995,146.826492,109296300,172.5,172.5,38738000,143.406006,143.406006,18916000
2124,09/15/2021,18.18,27.69,23.77,23.12,4480.7,2.35,112.981,149.029999,147.728577,83281300,173.789505,173.789505,59150000,145.205994,145.205994,20648000
2125,09/16/2021,18.69,27.33,23.63,23.51,4473.75,2.35,113.3068,148.789993,147.490662,68034100,174.412003,174.412003,51672000,144.373505,144.373505,20292000
2126,09/17/2021,20.81,29.38,25.29,26.92,4432.99,2.33,113.6015,146.059998,144.784485,129868800,173.126007,173.126007,92332000,141.463501,141.463501,60040000
2127,09/20/2021,25.71,34.55,32.12,32.05,4357.73,2.29,113.9451,142.940002,141.691742,123478900,167.786499,167.786499,93382000,139.016998,139.016998,34918000
2128,09/21/2021,24.36,32.54,31.19,31.12,4354.19,2.29,113.8209,143.429993,142.17746,75834000,167.181503,167.181503,55618000,139.6465,139.6465,18130000
2129,09/22/2021,20.87,30.2,28.43,29.06,4395.64,2.28,113.6254,145.850006,144.576324,76404300,169.002502,169.002502,48228000,140.938507,140.938507,22068000
2130,09/23/2021,18.63,28.72,26.55,26.98,4448.98,2.31,113.5174,146.830002,145.547775,64838200,170.800003,170.800003,47588000,141.826508,141.826508,17272000
2131,09/24/2021,17.75,28.04,25.73,25.77,4455.48,2.34,113.7646,146.919998,145.636978,53477900,171.276001,171.276001,42324000,142.632996,142.632996,14950000
2132,09/27/2021,18.76,29.34,27.54,27.02,4443.11,2.35,113.7484,145.369995,144.10051,74150700,170.289993,170.289993,72690000,141.501007,141.501007,18844000
2133,09/28/2021,23.25,34.37,32.26,32.53,4352.63,2.38,114.2524,141.910004,140.670746,108972300,165.798004,165.798004,88616000,136.184006,136.184006,42190000
2134,09/29/2021,22.56,33.52,32.36,33.52,4359.46,2.37,114.7142,142.830002,141.582687,74602000,165.056,165.056,51246000,134.520996,134.520996,26338000
2135,09/30/2021,23.14,34.29,32.69,33.08,4307.54,2.37,114.6461,141.5,140.264313,89056700,164.251999,164.251999,56848000,133.265503,133.265503,35294000
